tick,cmd_0,cmd_1,cmd_2,ang_vel_0,ang_vel_1,ang_vel_2,proj_grav_0,proj_grav_1,proj_grav_2,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,vel_12,vel_13,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13
280,0.0,0.0,0.0,-0.0021380284,-0.003152501,-0.0032179507,0.012273117,0.011212963,-0.99986184,-0.009398489,0.005945983,0.0074804304,0.010165713,-0.0028770885,-0.008631266,-0.007864042,-0.010549325,-0.016687114,-0.021674067,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,-0.002136263,0.1699855,0.51117724,0.109437704,-0.17059587,0.25543603,0.08514534,-0.085755706,-0.17120622,-0.051697567,-0.0007629511,-0.0007629511,-0.0007629511,-0.052857712,-0.096101075,-0.03857497,0.5983274,-1.0677297,-0.02822132,0.039547987,-0.10625525,-0.3221861,-0.014056368,0.2052498,-0.19809543,-0.035857823,0.006962925
281,0.0,0.0,0.0,-0.0010471975,0.009937468,-0.0064904434,0.012273117,0.011212963,-0.99986184,-0.009398489,0.005945983,0.0074804304,0.010165713,-0.0028770885,-0.008631266,-0.007864042,-0.010549325,-0.016687114,-0.021290455,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,0.08514534,-0.014953841,0.1699855,-0.34088656,-0.00067139696,-0.34088656,0.08514534,-0.00030518044,-0.25604638,0.03558404,0.05304036,-0.0007629511,-0.0007629511,-0.0007629511,-0.049625963,-0.104714364,-0.039661873,0.6212843,-1.0613165,-0.036559995,0.033087917,-0.08711259,-0.2988653,-0.041396644,0.207749,-0.22136444,-0.04596946,0.0071669817
282,0.0,0.0,0.0,-0.0043196897,-0.0009708394,-0.0032179507,0.012273117,0.011212963,-0.99986184,-0.009398489,0.005945983,0.007864042,0.010165713,-0.0028770885,-0.008631266,-0.007864042,-0.010165713,-0.016687114,-0.021290455,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,-0.04913405,0.25543603,0.1699855,-0.019470513,0.25543603,0.25543603,0.34027618,-0.42633706,-0.0033569848,-0.12286565,-0.0007629511,-0.0007629511,-0.0007629511,-0.05337639,-0.094743446,-0.03739158,0.60565645,-1.0801427,-0.01642397,0.019154795,-0.100621626,-0.3139539,-0.011357211,0.21110171,-0.19582081,-0.04362516,0.015836284
283,0.0,0.0,0.0,4.363323e-05,0.006664976,-0.00212712,0.012273117,0.011212963,-0.99986184,-0.009398489,0.0063295946,0.0074804304,0.010165713,-0.0032607005,-0.008631266,-0.007864042,-0.010549325,-0.016687114,-0.021290455,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.6820783,-0.015564202,-0.25604638,0.25543603,-0.10406653,0.1699855,-0.00030518044,0.08514534,-0.17059587,0.10272373,-0.10272373,-0.0007629511,-0.0007629511,-0.0007629511,-0.052695453,-0.091432214,-0.0140691325,0.6092983,-1.0503094,-0.020548925,0.021289013,-0.09114304,-0.31090087,-0.02508201,0.18846278,-0.19762415,-0.03739747,0.007171124
284,0.0,0.0,0.0,-0.0010471975,0.008846638,0.002236203,0.012273117,0.011212963,-0.99986184,-0.009398489,0.0063295946,0.007864042,0.010165713,-0.0032607005,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.021290455,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.08514534,0.009460594,-0.17059587,0.08514534,0.055725947,0.08514534,-0.17059587,0.08514534,0.08514534,-0.14166476,-0.09466697,-0.0007629511,-0.0007629511,-0.0007629511,-0.045316957,-0.10031089,-0.0351429,0.5996873,-1.0632622,-0.024585545,0.038788013,-0.09432921,-0.31225207,-0.010085652,0.21189809,-0.19998392,-0.04536785,0.0001244545
285,0.0,0.0,0.0,0.0044069565,0.002301653,5.454154e-05,0.012273117,0.011212963,-0.99986184,-0.009398489,0.005945983,0.007864042,0.010165713,-0.0032607005,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,-0.05645838,-0.00030518044,-0.17059587,0.10003815,-0.25604638,-0.085755706,0.08514534,0.08514534,0.012756542,0.18597695,-0.0007629511,-0.0007629511,-0.0007629511,-0.047089234,-0.1100885,-0.040913552,0.6071676,-1.0580733,-0.03331678,0.0512285,-0.093180284,-0.31258935,-0.028563922,0.1958526,-0.22579223,-0.04627781,0.002267927
286,0.0,0.0,0.0,0.001134464,0.0044833147,0.003327034,0.012273117,0.011212963,-0.99986184,-0.009398489,0.0063295946,0.007864042,0.010165713,-0.0036443123,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,0.03448539,0.4257267,-0.17059587,-0.0060425727,0.08514534,0.4257267,-0.25604638,-0.085755706,0.074525066,0.10809491,-0.0007629511,-0.0022888533,-0.0007629511,-0.04971741,-0.10363379,-0.039699614,0.6057018,-1.027106,-0.026037779,0.025970586,-0.09372419,-0.3081649,-0.034644205,0.19320159,-0.21874732,-0.040790915,0.00956881
287,0.0,0.0,0.0,4.363323e-05,0.01320996,5.454154e-05,0.012273117,0.011212963,-0.99986184,-0.009398489,0.0063295946,0.0074804304,0.010165713,-0.0036443123,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,0.053406578,0.08514534,0.25543603,-0.0087281605,-0.085755706,-0.25604638,-0.085755706,-0.00030518044,-0.034241244,0.012756542,-0.0007629511,-0.0007629511,-0.0007629511,-0.04535359,-0.099342614,-0.040406827,0.6026849,-1.0565155,-0.030095797,0.04623971,-0.09617671,-0.3154131,-0.024920147,0.19178578,-0.20981342,-0.038341295,0.003243804
288,0.0,0.0,0.0,0.0022252947,0.009937468,-0.0064904434,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0074804304,0.010165713,-0.0036443123,-0.008631266,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,-0.119935915,0.25543603,-0.085755706,-0.13495079,-0.00030518044,0.1699855,-0.00030518044,0.08514534,-0.002014191,0.0892958,-0.0007629511,-0.0007629511,-0.0007629511,-0.052142024,-0.099607155,-0.04885868,0.60631704,-1.0463407,-0.0350993,0.037725873,-0.1008597,-0.3154854,-0.021495549,0.20302163,-0.2139712,-0.04163138,0.002490759
289,0.0,0.0,0.0,0.0044069565,0.002301653,-0.010853766,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.005945983,0.0070968186,0.010165713,-0.0036443123,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.25543603,0.038757917,-0.34088656,-0.085755706,-0.0087281605,-0.00030518044,-0.17059587,0.1699855,0.25543603,0.07318227,0.086610205,-0.0007629511,-0.0007629511,-0.0007629511,-0.054342777,-0.111658365,-0.03947157,0.6034966,-1.0593288,-0.041129533,0.0557077,-0.09870072,-0.3064433,-0.018798754,0.21219464,-0.21260627,-0.04660083,-0.004616916
290,0.0,0.0,0.0,-0.0021380284,0.006664976,-0.0043087816,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.0036443123,-0.008631266,-0.0074804304,-0.010549325,-0.016687114,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,0.075379565,-0.085755706,0.34027618,-0.054383155,-0.25604638,-0.00030518044,-0.085755706,-0.085755706,-0.020813307,0.09332418,-0.0007629511,-0.0007629511,-0.0007629511,-0.052549064,-0.10199924,-0.032629468,0.6086522,-1.0566592,-0.034538988,0.044695474,-0.09659639,-0.31264338,-0.02817371,0.19428091,-0.21075407,-0.036534898,0.0014393926
291,0.0,0.0,0.0,0.0022252947,0.002301653,-0.0010362893,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0074804304,0.010165713,-0.0036443123,-0.008247654,-0.0074804304,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.1699855,-0.052796215,-0.00030518044,0.25543603,0.13897917,-0.00030518044,-0.085755706,0.1699855,-0.00030518044,0.042298008,0.09198138,-0.0007629511,-0.0007629511,-0.0007629511,-0.047793403,-0.10650715,-0.04170391,0.60243064,-1.0762608,-0.03058331,0.052014463,-0.10328372,-0.3167074,-0.016765827,0.1995315,-0.20856372,-0.045016326,0.0009753108
292,0.0,0.0,0.0,-0.0043196897,0.0012108221,5.454154e-05,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0074804304,0.010165713,-0.004027924,-0.008631266,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0032607005,-0.017454337,-0.008631266,-0.0032607005,0.1699855,-0.026550699,0.4257267,-0.00030518044,-0.027527276,-0.42633706,-0.085755706,-0.17059587,0.08514534,-0.06915389,0.024841689,-0.0007629511,-0.0007629511,-0.0007629511,-0.042583913,-0.10124864,-0.052938916,0.6085057,-1.0603585,-0.0424083,0.05514247,-0.10795064,-0.30426332,-0.057652187,0.19687396,-0.22350839,-0.044227216,0.001345411
293,0.0,0.0,0.0,-0.0010471975,0.00011999139,0.0011453723,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.004027924,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.018616008,0.1699855,0.25543603,0.038269628,0.08514534,0.08514534,-0.00030518044,-0.085755706,0.09600977,-0.09332418,-0.0007629511,-0.0007629511,-0.0007629511,-0.047331095,-0.10253613,-0.039943643,0.60524064,-1.0603383,-0.02974229,0.04384356,-0.10840221,-0.30609506,-0.04861657,0.19985467,-0.20098817,-0.039707527,0.006531909
294,0.0,0.0,0.0,-0.005410521,0.009937468,0.002236203,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.004027924,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.0045777066,-0.085755706,-0.00030518044,-0.12689403,0.34027618,0.08514534,0.1699855,-0.25604638,0.012756542,-0.03558404,-0.0007629511,-0.0007629511,-0.0007629511,-0.048980713,-0.10307427,-0.033125106,0.61394,-1.0611296,-0.018163513,0.028967552,-0.096783996,-0.30493414,-0.022569736,0.21369879,-0.19868296,-0.044510033,0.0051018596
295,0.0,0.0,0.0,-0.0043196897,0.0055741454,0.0011453723,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.005945983,0.0074804304,0.010165713,-0.004411536,-0.008631266,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.08026245,-0.00030518044,-0.17059587,0.030212864,-0.25604638,-0.085755706,-0.085755706,-0.085755706,-0.07989624,-0.12957962,-0.0007629511,-0.0007629511,-0.0007629511,-0.04819639,-0.09932724,-0.036194835,0.61424845,-1.0513768,-0.030805517,0.038024105,-0.098272845,-0.30161035,-0.04341511,0.2196246,-0.20961155,-0.043426767,0.0006457716
296,0.0,0.0,0.0,4.363323e-05,0.0077558067,-0.0032179507,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.005945983,0.0074804304,0.010165713,-0.0047951476,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,0.028992143,-0.085755706,-0.00030518044,-0.0073853666,0.08514534,0.1699855,-0.085755706,0.08514534,0.0664683,0.08123903,-0.0007629511,-0.0007629511,-0.0007629511,-0.054332897,-0.10566223,-0.036240757,0.604847,-1.0392087,-0.029956203,0.03714425,-0.10026741,-0.31104434,-0.027619107,0.20952003,-0.20895699,-0.039541014,-0.0017424226
297,0.0,0.0,0.0,-0.003228859,0.015391623,-0.0043087816,0.012273117,0.011212963,-0.99986184,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.004411536,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020906843,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.046082247,-0.25604638,-0.00030518044,-0.018127719,0.1699855,0.08514534,0.08514534,-0.00030518044,-0.03961242,-0.023498895,-0.0007629511,-0.0007629511,-0.0007629511,-0.054854736,-0.10459131,-0.032460555,0.60578287,-1.0504117,-0.024623383,0.035928957,-0.08938478,-0.31447634,-0.0009755627,0.21587832,-0.20139849,-0.041726172,0.003151998
298,0.0,0.0,0.0,-0.0021380284,0.01320996,5.454154e-05,0.011253242,0.011213194,-0.9998738,-0.0090148775,0.0063295946,0.0074804304,0.010165713,-0.0047951476,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.020523231,0.0032607005,-0.017454337,-0.008631266,-0.0036443123,0.25543603,-0.014953841,0.08514534,-0.00030518044,-0.023498895,0.1699855,0.25543603,0.1699855,0.08514534,-0.016784925,-0.051697567,-0.0007629511,-0.0007629511,-0.0007629511,-0.05130431,-0.1015905,-0.044072945,0.5966966,-1.0473516,-0.023467131,0.03664597,-0.098370075,-0.32224584,0.014482133,0.22238792,-0.20030779,-0.04485143,0.004275471
299,0.0,0.0,0.0,0.0022252947,0.011028299,-0.0010362893,0.011253242,0.011213194,-0.9998738,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.0051787593,-0.008247654,-0.0074804304,-0.010549325,-0.016687114,-0.02013962,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.17059587,-0.0039673457,0.1699855,-0.34088656,-0.018127719,-0.42633706,0.25543603,-0.25604638,-0.00030518044,0.09869535,-0.10675212,-0.0007629511,-0.0007629511,-0.0007629511,-0.05147195,-0.09711674,-0.033737328,0.6111997,-1.0077944,-0.037425753,0.031774975,-0.09192461,-0.30272925,-0.04021247,0.21812029,-0.21588923,-0.043975208,0.00018449128
300,0.0,0.0,0.0,-0.0010471975,0.01320996,-0.00212712,0.011253242,0.011213194,-0.9998738,-0.0090148775,0.005945983,0.0070968186,0.010165713,-0.0051787593,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.08514534,0.060730908,-0.25604638,0.1699855,-0.018127719,0.34027618,0.1699855,-0.085755706,-0.00030518044,0.09600977,-0.09466697,-0.0007629511,-0.0007629511,-0.0007629511,-0.05600314,-0.10251854,-0.026516922,0.5976969,-1.0212996,-0.025822368,0.030628033,-0.09634778,-0.31057486,0.00024874462,0.22860745,-0.18867573,-0.03907001,-0.006706968
301,0.0,0.0,0.0,0.0033161256,0.017573284,-0.0053996122,0.011253242,0.011213194,-0.9998738,-0.0090148775,0.0063295946,0.0074804304,0.010165713,-0.0051787593,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.09857328,0.08514534,-0.085755706,-0.002014191,0.34027618,0.1699855,0.08514534,-0.085755706,-0.054383155,0.020813307,-0.0007629511,-0.0007629511,-0.0007629511,-0.05268915,-0.10191642,-0.033562858,0.59527904,-1.0325203,-0.019416489,0.022958063,-0.085688785,-0.32091215,0.013850365,0.21044096,-0.20249945,-0.044142257,0.011717834
302,0.0,0.0,0.0,-0.0021380284,0.009937468,-0.0053996122,0.010233277,0.0112134125,-0.9998848,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.005562371,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.037537195,0.34027618,0.34027618,0.02887007,-0.25604638,-0.00030518044,0.08514534,0.34027618,-0.07049668,-0.05304036,-0.0007629511,-0.0007629511,-0.0007629511,-0.047582656,-0.09183398,-0.04507036,0.5822482,-1.0293972,-0.031737108,0.051785626,-0.10162577,-0.3373908,-0.0048290133,0.19030106,-0.2055789,-0.034018643,0.0127023235
303,0.0,0.0,0.0,0.001134464,0.01320996,-0.0053996122,0.010233277,0.0112134125,-0.9998848,-0.0090148775,0.005945983,0.0070968186,0.010165713,-0.005945983,-0.008247654,-0.007864042,-0.010549325,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,-0.10711833,0.1699855,-0.25604638,0.0651255,0.1699855,-0.34088656,-0.085755706,-0.085755706,0.07318227,-0.09063859,-0.0007629511,-0.0007629511,0.08468757,-0.042969853,-0.109828174,-0.038278446,0.6106508,-1.045594,-0.036643747,0.04740841,-0.086950734,-0.299421,-0.03602764,0.20027713,-0.21075407,-0.047884494,-0.010540783
304,0.0,0.0,0.0,0.0022252947,0.0077558067,-0.00212712,0.010233277,0.0112134125,-0.9998848,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.005945983,-0.008247654,-0.007864042,-0.010549325,-0.016687114,-0.018988784,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.085755706,0.082703896,-0.085755706,-0.00030518044,0.04901198,-0.00030518044,0.1699855,-0.00030518044,0.51117724,-0.024841689,0.016784925,-0.0007629511,-0.0007629511,-0.0007629511,-0.05609061,-0.109074175,-0.044449095,0.5874345,-1.020329,-0.031176727,0.054218136,-0.10204758,-0.32625264,-0.02371386,0.20540693,-0.20677751,-0.0392963,0.00044195354
305,0.0,0.0,0.0,-0.0010471975,0.016482454,0.0011453723,0.010233277,0.0112134125,-0.9998848,-0.0090148775,0.0063295946,0.0070968186,0.010165713,-0.0063295946,-0.008247654,-0.007864042,-0.010549325,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,-0.03509575,0.25543603,0.1699855,-0.109437704,0.1699855,-0.42633706,0.25543603,-0.085755706,0.07049668,0.0664683,-0.0007629511,-0.0007629511,-0.0007629511,-0.041883074,-0.10935822,-0.046607066,0.60046065,-1.0580757,-0.026295155,0.062398575,-0.098927334,-0.32044452,-0.02437577,0.1823223,-0.21114439,-0.045529142,0.0069020838
306,0.0,0.0,0.0,-0.0043196897,0.014300792,0.0044178646,0.010233277,0.0112134125,-0.9998848,-0.008631266,0.0063295946,0.0070968186,0.010165713,-0.006713207,-0.008247654,-0.0074804304,-0.010549325,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.08514534,0.094300754,0.08514534,-0.085755706,-0.109437704,0.08514534,-0.25604638,-0.17059587,-0.00030518044,0.044983596,0.14837873,-0.0007629511,-0.0007629511,-0.0007629511,-0.04146558,-0.11366382,-0.043511994,0.6118933,-1.0447984,-0.028720077,0.054972105,-0.09703325,-0.30257836,-0.048512153,0.19057375,-0.22056296,-0.04793099,-0.0011890084
307,0.0,0.0,0.0,0.0022252947,0.009937468,-0.00212712,0.010233277,0.0112134125,-0.9998848,-0.008631266,0.005945983,0.0070968186,0.010165713,-0.0070968186,-0.008247654,-0.0074804304,-0.010549325,-0.017070726,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.085755706,-0.0686656,-0.085755706,0.25543603,0.06243992,-0.00030518044,-0.42633706,-0.00030518044,-0.25604638,-0.04901198,0.03558404,-0.0007629511,-0.0007629511,-0.0007629511,-0.04660578,-0.10545075,-0.035484962,0.6151225,-1.0690606,-0.026942391,0.051063277,-0.100465074,-0.3098488,-0.046400584,0.18998894,-0.21183373,-0.045058757,0.00035713613
308,0.0,0.0,0.0,-0.0065013515,0.011028299,5.454154e-05,0.010233277,0.0112134125,-0.9998848,-0.008631266,0.005945983,0.0070968186,0.010165713,-0.0070968186,-0.008247654,-0.0070968186,-0.010549325,-0.017070726,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,-0.0045777066,-0.085755706,-0.00030518044,0.03558404,-0.00030518044,0.51117724,-0.00030518044,-0.17059587,0.036926832,0.061097123,-0.0007629511,-0.0007629511,-0.0007629511,-0.057196558,-0.098494455,-0.030531634,0.6148364,-1.0317256,-0.019279595,0.025692813,-0.09903212,-0.3129811,-0.030905107,0.21646744,-0.20254922,-0.04068078,0.0013103485
309,0.0,0.0,0.0,4.363323e-05,0.0055741454,0.0011453723,0.009213225,0.01121362,-0.9998947,-0.008631266,0.0063295946,0.0070968186,0.010165713,-0.0070968186,-0.008247654,-0.0074804304,-0.010549325,-0.017070726,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.34088656,0.02716106,0.1699855,-0.34088656,-0.016784925,0.1699855,0.25543603,-0.00030518044,0.08514534,0.014099336,0.13897917,-0.0007629511,-0.0007629511,-0.0007629511,-0.052928403,-0.100650385,-0.030908197,0.59864885,-0.9959547,-0.017670073,0.025067858,-0.093973294,-0.31993443,-0.036584046,0.19282998,-0.21836352,-0.042041577,0.012089327
310,0.0,0.0,0.0,-0.0043196897,0.0044833147,0.0044178646,0.009176794,0.011217794,-0.999895,-0.008631266,0.0063295946,0.0070968186,0.010165713,-0.0070968186,-0.007864042,-0.007864042,-0.010549325,-0.017070726,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,0.07415885,-0.085755706,-0.17059587,0.014099336,0.08514534,0.25543603,0.08514534,-0.085755706,-0.011413748,0.17120622,-0.0007629511,-0.0007629511,-0.0007629511,-0.05034846,-0.10140802,-0.022983126,0.60293597,-0.99883336,-0.0131864585,0.027908139,-0.091128185,-0.31350884,-0.00999002,0.21680841,-0.21086812,-0.045431934,0.0025288612
311,0.0,0.0,0.0,0.0033161256,0.006664976,5.454154e-05,0.009176794,0.011217794,-0.999895,-0.008631266,0.0063295946,0.0070968186,0.010165713,-0.0070968186,-0.007864042,-0.007864042,-0.010549325,-0.016687114,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,0.037537195,-0.00030518044,0.25543603,0.023498895,0.1699855,0.08514534,-0.085755706,0.25543603,-0.22626078,-0.067811094,-0.0007629511,-0.0007629511,-0.0007629511,-0.046487793,-0.09107661,-0.033721644,0.5843625,-1.0096848,-0.024772897,0.035409622,-0.10479486,-0.32258752,0.01635999,0.22626613,-0.19646347,-0.043065198,-0.003909394
312,0.0,0.0,0.0,0.001134464,0.006664976,-0.0043087816,0.009176794,0.011217794,-0.999895,-0.008631266,0.005945983,0.0070968186,0.010165713,-0.0070968186,-0.0074804304,-0.007864042,-0.010549325,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,-0.19867246,0.34027618,0.1699855,-0.075867854,0.08514534,0.4257267,-0.00030518044,0.1699855,-0.043640804,0.11480888,-0.0007629511,-0.0007629511,-0.0007629511,-0.051069498,-0.08661744,-0.034653306,0.5909735,-0.9822573,-0.030277412,0.029110111,-0.10401012,-0.33378255,0.008941494,0.20040894,-0.20492963,-0.035808664,-0.00029976666
313,0.0,0.0,0.0,0.001134464,0.002301653,-0.007581274,0.009176794,0.011217794,-0.999895,-0.008631266,0.0063295946,0.0070968186,0.010165713,-0.0070968186,-0.0074804304,-0.007864042,-0.010549325,-0.017070726,-0.018605173,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,0.08514534,-0.038147554,0.08514534,-0.25604638,0.034241244,-0.00030518044,-0.085755706,0.25543603,0.1699855,0.063782714,0.071839474,-0.0007629511,-0.0007629511,-0.0007629511,-0.048983634,-0.10388252,-0.033745524,0.5930517,-0.9984141,-0.03190526,0.04754599,-0.09562339,-0.31844887,-0.015886996,0.20120052,-0.21474053,-0.045560688,0.0052533746
314,0.0,0.0,0.0,-0.0021380284,0.006664976,-0.007581274,0.009176794,0.011217794,-0.999895,-0.008247654,0.0063295946,0.0070968186,0.010165713,-0.0070968186,-0.0074804304,-0.0074804304,-0.010932936,-0.017070726,-0.01822156,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,0.07232776,-0.00030518044,-0.085755706,-0.057068743,-0.085755706,0.25543603,-0.00030518044,0.08514534,0.03558404,-0.02887007,-0.0007629511,-0.0007629511,-0.0007629511,-0.05427678,-0.10025166,-0.031419475,0.5967003,-0.9910516,-0.029717911,0.0376587,-0.0988497,-0.310753,-0.02075491,0.2219093,-0.20315969,-0.04342167,0.0005762428
315,0.0,0.0,0.0,4.363323e-05,0.002301653,-0.0064904434,0.009176794,0.011217794,-0.999895,-0.008247654,0.005945983,0.0070968186,0.010165713,-0.0070968186,-0.007864042,-0.0074804304,-0.010549325,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,0.025329977,0.1699855,-0.34088656,0.040955216,-0.17059587,-0.00030518044,0.1699855,0.1699855,-0.0087281605,-0.057068743,-0.0007629511,-0.0007629511,-0.0007629511,-0.050923005,-0.10554242,-0.042217653,0.5923587,-1.001606,-0.031209242,0.048137046,-0.10125923,-0.31407112,-0.0371944,0.21994239,-0.21173677,-0.046134677,0.005826965
316,0.0,0.0,0.0,-0.0021380284,0.006664976,-0.0032179507,0.009176794,0.011217794,-0.999895,-0.008247654,0.0063295946,0.006713207,0.010165713,-0.0074804304,-0.0074804304,-0.007864042,-0.010549325,-0.017070726,-0.018605173,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,0.1699855,-0.067444876,-0.17059587,0.08514534,-0.17120622,0.08514534,-0.00030518044,-0.17059587,0.34027618,0.0073853666,0.0060425727,-0.0007629511,-0.0007629511,-0.0007629511,-0.052193746,-0.100290135,-0.034690782,0.59812653,-0.9917498,-0.03738745,0.05120101,-0.108606815,-0.3089473,-0.027741564,0.21990162,-0.20248246,-0.040036727,-0.01429905
317,0.0,0.0,0.0,0.001134464,0.0044833147,-0.00212712,0.009176794,0.011217794,-0.999895,-0.008631266,0.0063295946,0.006713207,0.010165713,-0.0074804304,-0.007864042,-0.0074804304,-0.010549325,-0.017070726,-0.018605173,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.025940338,-0.17059587,-0.17059587,0.0033569848,-0.17059587,0.1699855,0.34027618,0.1699855,0.04632639,-0.0060425727,-0.0007629511,-0.0007629511,-0.0007629511,-0.056200862,-0.1073747,-0.031088576,0.5952465,-0.99339074,-0.026299156,0.049296387,-0.09960769,-0.32315916,-0.025874682,0.21565942,-0.20625494,-0.039461914,0.0060115457
318,0.0,0.0,0.0,-0.0021380284,0.0077558067,-0.0043087816,0.009176794,0.011217794,-0.999895,-0.008631266,0.0063295946,0.006713207,0.010165713,-0.0074804304,-0.007864042,-0.007864042,-0.010549325,-0.017070726,-0.018605173,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.25604638,0.011902037,-0.34088656,-0.17059587,0.042298008,-0.34088656,-0.25604638,-0.00030518044,-0.17059587,-0.054383155,-0.036926832,-0.0007629511,-0.0007629511,-0.0007629511,-0.052176997,-0.107367516,-0.0140216425,0.6118494,-1.0084295,-0.02694052,0.046408497,-0.08356634,-0.3040845,-0.043685783,0.20874028,-0.21079776,-0.04368886,0.004463613
